x,y,Name,Genes,Label,Color
7.4198456,2.787183,putative tsp (thymic seeding progenitor) (id:534),AIF1 ALOX5AP AOAH APBB1IP ARHGAP25 ARHGAP30 ARHGAP9 BCL11A BIN2 C11orf21 C1orf162 CCR2 CCR5 CCR7 CCR9 CD1C CD2 CD244 CD300A CD34 CD37 CD3E CD44 CD48 CD52 CD53 CD7 CD79B CD86 CSF2RB CTSS CYTH4 CYTIP DOK2 DPEP2 EVI2B FCER1G FGD2 FGL2 FGR GAPT GIMAP1 GIMAP4 GIMAP5 GIMAP6 GIMAP7 GIMAP8 GMFG GPR65 HCK HCLS1 HCST HOXA9 IGHM IKZF1 IL10RA IL16 IL2RG IRF8 ITGAL ITGAM ITGAX ITGB2 ITGB7 JAML LAPTM5 LCP2 LILRA1 LILRB2 LSP1 LST1 LY86 MEF2A MME MNDA MPEG1 MS4A1 MYO1F MYO1G NCF1 NCF1B NCF1C NCF4 NCKAP1L NKG7 PARVG PIK3R5 PIK3R6 PLEK PSTPIP1 PTPRC RASAL3 RCSD1 RIPK3 RNASE6 S1PR4 SASH3 SELL SELPLG SLA SLAMF1 SNX20 SPI1 TAGAP TNFAIP8L2 TNFRSF1B TNFSF8 TRAF3IP3 TYROBP VNN2 WAS,Progenitors,3
9.984002,-0.8918686,regulatory cd4+ t cell (id:537),APOBR ARHGAP30 ARHGAP9 BIN2 CCR2 CCR5 CD2 CD247 CD300A CD37 CD3D CD3E CD4 CD40LG CD48 CD5 CD52 CD53 CD7 CST7 CTLA4 CXCR3 CYTH4 DOK2 DPEP2 FOXP3 GIMAP1-GIMAP5 GIMAP5 GIMAP7 GNLY GZMA GZMB GZMH GZMK HCST ICOS IL10RA IL2RB IL2RG ITGAL JAML LCP2 LTB MYO1F NKG7 PARVG PIK3R5 PRF1 PSTPIP1 RASAL3 SASH3 SELPLG SIRPG SIT1 SLA SLAMF1 SNX20 TAGAP TBC1D10C TBX21 TNFAIP8L2 TNFSF8 TRAC TRAT1 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV17 TRAV19 TRAV2 TRAV21 TRAV23DV6 TRAV26-1 TRAV29DV5 TRAV3 TRAV4 TRAV8-2 TRAV8-4 TRAV8-6 TRAV9-2 TRBC1 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV29-1 TRBV3-1 TRBV5-1 TRBV6-1 TRBV6-2 TRBV6-5 TRBV6-6 TRBV7-2 TRBV7-8 TRBV7-9 TRBV9 TYROBP UBASH3A WAS,T-cells,4
10.60168,-1.6866517,regulatory t cell (id:538),CD2 CD247 CD3D CD3E CD3G CD40LG CD5 CD6 CTLA4 FANK1 FASLG FOXP3 GPR171 GZMA GZMB GZMK GZMM ICOS ITK KLRB1 RTKN2 SH2D1A SIRPG TIGIT TNFRSF4 TRAT1 TRAV1-1 TRAV1-2 TRAV10 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV13-2 TRAV14DV4 TRAV16 TRAV17 TRAV19 TRAV2 TRAV20 TRAV21 TRAV22 TRAV23DV6 TRAV24 TRAV25 TRAV26-1 TRAV26-2 TRAV27 TRAV29DV5 TRAV3 TRAV34 TRAV35 TRAV36DV7 TRAV38-1 TRAV38-2DV8 TRAV39 TRAV4 TRAV41 TRAV5 TRAV6 TRAV8-1 TRAV8-2 TRAV8-3 TRAV8-4 TRAV8-6 TRAV9-2 TRBC1 TRBV10-2 TRBV10-3 TRBV11-1 TRBV11-3 TRBV12-3 TRBV14 TRBV15 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV21-1 TRBV23-1 TRBV24-1 TRBV27 TRBV29-1 TRBV3-1 TRBV30 TRBV4-1 TRBV4-2 TRBV5-1 TRBV5-4 TRBV5-5 TRBV5-6 TRBV6-1 TRBV6-2 TRBV6-5 TRBV6-6 TRBV7-2 TRBV7-3 TRBV7-6 TRBV7-8 TRBV7-9 TRBV9 TRDV1 TRGV10 UBASH3A,T-cells,4
10.031527,-1.2466371,resident memory cd8 t cell (id:540),AOAH CCR5 CD2 CD247 CD3D CD3E CD3G CD40LG CD5 CD6 CD7 CD8A CD8B CD96 CST7 CTLA4 CTSW CXCR3 FASLG FCRL6 FGFBP2 GIMAP7 GNLY GPR171 GZMA GZMB GZMH GZMK GZMM ICOS IL18RAP IL2RB ITK JAML KIR3DL2 KLRB1 KLRC4-KLRK1 KLRK1 LCK NCR3 NKG7 P2RY10 PRF1 PTGDR PYHIN1 SCML4 SH2D1A SIRPG TBX21 THEMIS TIGIT TRAC TRAT1 TRAV1-2 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV13-2 TRAV14DV4 TRAV17 TRAV19 TRAV21 TRAV26-1 TRAV29DV5 TRAV3 TRAV4 TRAV8-2 TRAV8-3 TRAV8-6 TRAV9-2 TRBC1 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV27 TRBV29-1 TRBV3-1 TRBV4-1 TRBV5-1 TRBV5-4 TRBV5-6 TRBV6-1 TRBV6-2 TRBV6-5 TRBV7-2 TRBV7-8 TRBV7-9 TRBV9 TRDC TRDV1 TRGC2 TRGV10 TRGV2 UBASH3A XCL2 ZAP70 ZNF683,T-cells,4
4.7537417,0.5273264,secondary crest myofibroblasts (id:546),ACTA2 ADAMTS12 ADAMTSL1 ADGRL4 ANGPTL2 ANTXR1 BGN C1QTNF5 C1R C1S CALD1 CAV1 CCDC80 CDH11 COL12A1 COL16A1 COL1A1 COL1A2 COL3A1 COL4A1 COL4A2 COL5A1 COL5A2 COL6A1 COL6A2 COL6A3 COL8A1 CXCL12 DCN DDR2 DKK3 EDNRA EFEMP1 EFEMP2 EHD2 FAM114A1 FAP FBLIM1 FBN1 FIBIN FKBP9 FN1 FNDC1 FRMD6 FSTL1 GJA1 GLT8D2 HTRA1 IGFBP3 IGFBP5 ISLR ITGBL1 LAMA4 LAMB1 LAMB2 LMOD1 LOX LOXL1 LOXL2 LRRC15 LTBP2 LUM MEDAG MMP2 MRGPRF MXRA5 NID2 NNMT NRP1 OLFML3 OSMR PALLD PAMR1 PAPPA PARVA PCDH18 PLAT POSTN PRRX1 SERPINE1 SNAI2 SRPX SRPX2 STC1 SULF1 SYDE1 SYNC TAGLN TGFB1I1 THBS2 TIMP3 TMEM47 TNC TPM1 TWIST2 VEGFC,T-cells,4
3.3698723,5.3106494,serous (id:547),ADH1C AGR2 AGR3 B3GNT3 BICDL2 BPIFA1 BPIFB1 C1orf116 C1orf210 C20orf85 C9orf152 CAPN13 CAPN8 CBLC CEACAM1 CEACAM5 CEACAM6 CEACAM7 CFB CLCA4 CLDN8 CWH43 CXCL17 CYP2C18 CYP4F12 DEFB1 DHRS9 DUOX2 DUOXA2 EHF ELF3 ERN2 FAM3D FAM83E FUT2 FUT3 FUT6 FXYD3 GCNT3 GGT6 GPX2 GSTA1 ILDR1 ITGB6 KLK11 LCN2 LIPH LRG1 LRRC31 MPZL2 MS4A8 MUC13 MUC2 MUC20 MUC4 PDZK1IP1 PI3 PIGR PLEKHS1 PRR15L PRRG4 PRSS8 RASSF6 RBM47 S100A14 S100P SAA1 SAA2 SAA2-SAA4 SCGB2A1 SCNN1A SCNN1B SDR16C5 SERPINB3 SLC13A2 SLC44A4 SLC5A1 SLC6A14 SLPI SMIM22 ST14 ST6GALNAC1 STEAP4 TACSTD2 TFF3 TMC4 TMC5 TMEM45B TMPRSS2 TMPRSS4 TNFSF10 TRIM29 TRIM31 TSPAN1 TSPAN8 TTC22 UGT1A10 UGT1A6,Other,-1
3.7501435,1.6015123,smooth muscle cell (id:552),A2M ABCA8 ABI3BP ACTA2 ACTG2 ACVRL1 ADAM33 ADAMTS2 ADAMTS5 ADGRL4 ADH1B AEBP1 ANGPTL2 AQP1 ASPN BGN C1QTNF5 C1QTNF7 C1R C1S C7 CCL21 CD248 CD34 CLEC14A CLEC3B CNN1 COL14A1 COL15A1 COL1A1 COL1A2 COL3A1 COL5A3 COL6A3 COX7A1 CPXM2 CRISPLD2 CXCL12 DCN DES DPT ECM2 EFEMP2 ELN FBLN2 FBLN5 FHL5 FIBIN FMOD FNDC1 HSPB2-C11orf52 HSPB6 HSPB7 IGFBP7 ISLR ITGA11 ITGA8 LAMA2 LIMS2 LMOD1 LRRC32 LUM LYVE1 MEDAG MFAP4 MGP MRGPRF MXRA5 MYH11 MYL9 MYLK MYOCD OLFML1 PAMR1 PDGFRA PDGFRB PLAC9 PLN PLVAP PODN POSTN PRELP PRRX1 RASL12 RHOJ SERPING1 SFRP4 SGCD SLIT3 SOD3 SSC5D SYNPO2 TAGLN TEK THBS2 TMEM119 TNS1 VCAM1,Smooth Muscle,6
3.5498574,1.0060394,smooth muscle cells (id:557),ACTA2 ACTG2 ADAM33 ADAMTS12 ADAMTS2 ADAMTS5 ADAMTSL1 ADGRL4 AEBP1 ANGPTL2 BGN C1QTNF5 C1R C1S CALD1 CCDC80 CD248 CDH11 CNN1 COL14A1 COL15A1 COL16A1 COL1A1 COL1A2 COL3A1 COL4A1 COL4A2 COL5A1 COL5A2 COL6A2 COL6A3 CRYAB CXCL12 DCN DES DKK3 DPT EDNRA EFEMP2 ELN EMILIN1 FAP FBLN2 FBLN5 FBN1 FIBIN FMOD FNDC1 FSTL1 HEPH HSPB2 HSPB2-C11orf52 HSPB6 HSPB7 ISLR ITGA11 JPH2 LAMA2 LDB2 LIMS2 LMOD1 LRRC32 LTBP2 LUM MEDAG MFAP4 MMP2 MRGPRF MXRA5 MXRA8 MYL9 MYLK MYOCD NID2 OLFML3 PAMR1 PCDH18 PCOLCE PDGFRA PDGFRB PODN POSTN PRRX1 PTGIS RASL12 SLIT3 SOD3 SPARC SSC5D SULF1 SYNPO2 TAGLN TEK TGFB1I1 THBS2 THY1 TPM1,Smooth Muscle,6
2.951606,6.6409335,submucosal gland ciliated duct cells (id:566),AGR3 AK8 AKAP14 ANKRD66 AQP5 ARL3 BPIFA1 BSCL2 C11orf97 C1orf194 C1orf87 C20orf85 C2orf73 C4orf47 C5orf49 C6orf118 C9orf116 C9orf135 C9orf24 CAPN9 CAPSL CCDC103 CCDC33 CCDC74A CCDC74B CD164L2 CETN2 CFAP126 CFAP43 CFAP46 CFAP47 CFAP52 CFAP57 CFAP65 CFAP73 CFAP77 CFAP99 CTXN1 DNAI1 DNALI1 DRC1 DYNLRB2 EFNB3 ENO4 FAM183A FAM187A FOXJ1 GAS2L2 IQCD KLHDC9 LRRC10B LRRC23 LRRC73 LRRIQ1 LY6H MAP3K19 MAP6 MAPK15 MAPK8IP1 MORN2 MORN5 MS4A8 MSMB NME5 OSCP1 PIFO PRDX5 PRPH RHBDD2 RIBC1 RIIAD1 RSPH1 RSPH14 RSPH4A SCGB1A1 SCGB2A1 SPAG6 SPEF1 STOML3 TEKT1 TEKT2 TEX26 TMEM190 TMEM231 TSNAXIP1 TTC29 TUBA1A TUBB4B VSTM2L VWA3A WDR38 WFDC2 WFDC6 ZBBX,T-cells,4
2.6454365,6.303464,submucosal gland collecting duct epithelium (id:567),ADH7 AKAP14 AMY1C ANKRD66 APOBEC4 AQP5 ATP12A BMP15 BPIFA1 BPIFA2 BPIFB1 BTG4 C11orf16 C11orf97 C1orf189 C1orf194 C1orf87 C20orf85 C2orf73 C5orf49 C6orf118 C9orf135 C9orf24 CAPSL CCDC190 CCDC60 CD164L2 CFAP100 CFAP126 CFAP52 CFAP65 CFAP77 CXCL17 CYP2A13 CYP2B7P CYP2F1 CYP2G2P CYP4B1 DNAH3 DNAI1 DNAI2 DRC1 EFCAB1 EPPIN-WFDC6 FAM183A FAM216B FAM81B FMO6P GAS2L2 HSPD1P21 KRT4 LDLRAD1 LYPD2 MAP3K19 MORN5 MROH9 MS4A8 MSMB MUC5AC OR1M1 OR7E122P PLEKHG7 PLEKHS1 RNF7P1 SCGB1A1 SCGB2A1 SCGB3A1 SERPINB11 SERPINB13 SERPINB3 SERPINB4 SLC25A47P1 SLC5A8 SLC6A14 SNTN SPAG6 SPATS1 SPRR3 STATH STOML3 TEKT1 TEX26 TMEM190 TTC29 TUBA4B UGT2A2 VWA3B WDR38 WFDC2,T-cells,4
3.6347475,5.604739,submucosal gland mucous cells (id:568),AGR2 AGR3 ALDH3B2 AP1M2 ARHGEF16 ATP2C2 B3GNT3 BICDL2 C1orf116 C1orf210 C9orf152 CAPN13 CAPN8 CAPN9 CBLC CDH1 CEACAM5 CEACAM6 CEACAM7 CGN CLDN3 CLDN4 CLDN7 CRB3 EHF ELF3 ENTPD8 EPCAM EPN3 ERBB3 ESRP1 ESRP2 EVPL FA2H FAM3D FAM83E FOXA1 FUT3 FXYD3 GRB7 GRHL2 ITGB4 ITGB6 KPNA7 KRT19 KRT8 LAD1 LIPH MAL2 MISP MLPH MSMB MST1R MUC1 MUC2 MUC5AC MUC5B MYH14 MYO5B MYO5C NECTIN4 OVOL1 OVOL2 PKP3 PLEKHS1 POF1B PROM2 PRR15 PRR15L PRSS22 PRSS8 RAB25 RBBP8NL S100A14 SCGB2A1 SCNN1A SCNN1B SDR16C5 SFN SLC44A4 SLC52A3 SLC6A14 SLC9A2 SMIM22 SOWAHB SPDEF STARD10 SULT2B1 TFF1 TFF3 TJP3 TMC4 TMEM125 TMEM184A TMEM61 TMPRSS2 TRIM31 TSPAN1 TTC39A,Other,-1
4.604258,6.0509834,submucosal gland myoepithelium (id:569),AADACL2 ACTA2 ADGRF4 ALDH3B2 ANO1 ANXA8 ANXA8L1 BNC1 C1orf68 CALML3 CALML5 CAPNS2 CERS3 CLCA2 COL17A1 CRCT1 CWH43 DSC3 DSG1 DSG3 DUOX1 DUOXA1 FAT2 FGFBP1 FMO2 FOXN1 GJB3 GJB4 GJB5 GPR87 GSDMC IGFL1 IRF6 ITGB6 IVL KLK5 KPRP KRT14 KRT15 KRT16 KRT16P3 KRT16P4 KRT16P6 KRT17 KRT31 KRT4 KRT5 KRT6A KRT6B KRT6C KRT78 KRTDAP LAMC2 LCE1B LCE1C LCE3D LCE3E LGALS7 LGALS7B LIPK LY6D MMP28 MXRA5 NECTIN4 PGLYRP3 PGLYRP4 PKP1 PLA2R1 PNLIPRP3 POSTN RNASE7 RPTN S100A14 S100A2 S100A7 SAA1 SCEL SCNN1B SERPINB12 SERPINB13 SERPINB3 SERPINB4 SERPINB5 SLC10A6 SPRR1A SPRR1B SPRR2A SPRR2D SPRR2E SPRR2G SPRR4 SYT8 TACSTD2 TNS4 TP53AIP1 TP63 TRIM29 WFDC5,Other,-1
3.6400952,5.4474874,submucosal gland secretory (id:570),AGR2 AGR3 AP1M2 ARHGEF38 ATP2C2 B3GNT3 BICDL2 BPIFB1 C1orf210 C9orf152 CAPN13 CAPN8 CAPN9 CDH1 CEACAM5 CEACAM6 CEACAM7 CLDN3 CLDN4 CLDN7 CXCL17 EHF ELF3 ENTPD8 EPCAM EPN3 EPS8L3 ERBB3 ERN2 ESRP1 EVPL FA2H FAM3D FAM83E FOXA1 FUT2 FUT3 FXYD3 GPX2 GRHL2 KPNA7 KRT19 KRT8 LIPH MISP MLPH MS4A8 MSMB MST1R MUC1 MUC13 MUC2 MUC4 MUC5AC MUC5B MYH14 MYO5C OVOL2 PIGR PKP3 PLEKHS1 PLPP2 POF1B PROM2 PRR15 PRR15L PRSS22 PRSS8 PSCA PTK6 RAB25 RBBP8NL S100A14 SCGB2A1 SCNN1A SDR16C5 SLC44A4 SLC52A3 SLC6A14 SMIM22 SPACA4 SPDEF ST6GALNAC1 TFF1 TFF2 TFF3 TJP3 TMC4 TMC5 TMEM125 TMEM184A TMEM45B TMPRSS2 TMPRSS4 TRIM31 TSPAN1 TSPAN8 TTC39A,Other,-1
6.4015326,3.3067355,submucosal gland serous cells (id:571),ADAM28 ADGRE2 AIF1 ALPK1 AOAH ARHGAP15 BIN2 C16orf54 CASP10 CCR2 CD163 CD180 CD300A CD300LF CD53 CD84 CFLAR CIITA CLEC12A CLEC7A CR1 CSF2RA CSF3R CTSS CYBB CYTH4 CYTIP DAPP1 DOCK8 EVI2B FCER1G FCGR2A FCGR2B FCGR2C FCGR3A FCN1 FGD2 FGL2 FGR FPR1 GAPT GBP4 GPR65 HCK HLA-DRA HSH2D IGSF6 ITGAL ITGAX JAML KCNE3 KLHL6 LAIR1 LCP2 LILRA1 LILRA2 LILRA5 LILRB2 LILRB4 LPO LRG1 LRRC25 LST1 LTF LYZ MEFV MNDA MPEG1 MS4A6A MS4A7 MYO1F NCF1 NCF4 NCKAP1L NFAM1 P2RY13 PARVG PECAM1 PIGR PIK3AP1 PIK3CG PLAC8 PLEK PRR4 PTAFR PTPRC RGS18 RNASE6 SASH3 SIGLEC10 SIGLEC9 SLA SLC11A1 SNX20 TAGAP TLR2 TLR8 TNFSF10 TNFSF13B TRAF3IP3 TYROBP,Other,-1
7.2369843,3.3312054,surface intraepithelial cd4+ lymphocyte (id:573),AOAH ARHGAP30 ARHGAP9 BIN2 C11orf21 CCR2 CCR5 CD2 CD244 CD247 CD28 CD300A CD3D CD3E CD4 CD40LG CD48 CD5 CD52 CD53 CD6 CD7 CD8B CST7 CTLA4 CXCR3 CYTH4 CYTIP DOK2 DPEP2 GBP5 GIMAP1 GIMAP4 GIMAP5 GIMAP6 GIMAP7 GNLY GPR171 GZMA GZMB GZMH GZMK GZMM HCST ICOS IKZF1 IL10RA IL2RB IL2RG ITGAL ITGB2 JAML KLRB1 LCP2 LSP1 LTB MYO1F MYO1G NKG7 PARVG PIK3R5 PRF1 PSTPIP1 PTPRC PTPRCAP RASAL3 S1PR4 SASH3 SELL SELPLG SH2D1A SIRPG SIT1 SLA SLAMF1 SNX20 TAGAP TBC1D10C TBX21 THEMIS TNFSF8 TRAC TRAF3IP3 TRAT1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV8-6 TRBC1 TRBV19 TRBV2 TRBV20-1 TRBV29-1 TRBV5-1 TRBV6-5 TRBV7-2 TRBV7-9 TRGC2 UBASH3A WAS,White Blood Cells,7
10.845687,-1.279548,surface intraepithelial cd4-cd8- lymphocyte alpha/beta (id:574),CD2 CD247 CD28 CD3D CD3E CD3G CD40LG CD5 CD6 CD7 CD8B CD96 CST7 CTLA4 CTSW CXCR3 DOK2 GIMAP7 GNLY GPR171 GPR174 GZMA GZMB GZMH GZMK GZMM ICOS IL2RB IL2RG ITGAL ITK JAML KLRB1 LCK LTB NCR3 NKG7 P2RY10 PRF1 PSTPIP1 PTPRCAP RASAL3 S1PR4 SELL SH2D1A SIRPG SIT1 TBC1D10C TBX21 THEMIS TIGIT TNFSF8 TRAC TRAT1 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV13-2 TRAV14DV4 TRAV17 TRAV19 TRAV2 TRAV21 TRAV26-1 TRAV29DV5 TRAV3 TRAV4 TRAV8-2 TRAV8-3 TRAV8-4 TRAV8-6 TRAV9-2 TRBC1 TRBC2 TRBV10-3 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV27 TRBV29-1 TRBV3-1 TRBV4-1 TRBV5-1 TRBV5-4 TRBV5-6 TRBV6-1 TRBV6-2 TRBV6-5 TRBV6-6 TRBV7-2 TRBV7-8 TRBV7-9 TRBV9 TRGV10 UBASH3A,White Blood Cells,7
7.6213827,4.537651,t agonist (id:580),ADAM19 APOBEC3C ARL4C ARL6IP5 ARPC2 ARPC4 B2M BACH2 BCL2A1 CAP1 CAPZB CARD16 CD2 CD7 CHST2 CMTM3 COTL1 DHRS3 EMP3 EPSTI1 ETS1 FXYD5 FYN GIMAP4 GIMAP7 GLIPR1 GLIPR2 GNAI2 GNG2 GPSM3 GYPC GZMB GZMH GZMK GZMM HAPLN3 HCST HLA-E IFI16 IFI27L2 IFITM2 IL7R LBH LIMD2 LY96 MAGEH1 MPP1 MSN NECAP2 OST4 PCED1B PLEKHO1 PLEKHO2 POMC PPM1M PPP1R18 PRMT2 PSMB8 PTGER2 RAB8B RAC2 RASA3 RHOG RIN3 RSU1 S1PR1 SDCBP SELPLG SERPINE2 SH2D1A SH3BGRL3 SLC2A3 SMS SRGN STAT4 THEMIS2 TMEM204 TMEM50A TMEM71 TMSB4X TNFRSF1B TNFSF12 TPST2 TRAC TRAV13-1 TRAV26-1 TRBC1 TRBC2 TRBV10-3 TRBV12-4 TRBV18 TRBV19 TRBV2 TRBV4-1 TRBV5-1 TRBV5-4 TRBV7-2 TRBV7-9 TRPV2 TWF2 UBE2F UBE2L6 UPP1 VAMP5 WIPF1,T-cells,4
10.27652,-1.7142763,t cell (id:581),CD2 CD247 CD28 CD3D CD3E CD3G CD40LG CD48 CD5 CD6 CD8B CD96 CST7 CTLA4 CTSW FASLG GIMAP7 GNLY GPR171 GPR174 GRAP2 GZMA GZMB GZMH GZMK GZMM ICOS IL2RG ITK JAML KLRB1 LCK LTB NCR3 NKG7 P2RY10 PRF1 PYHIN1 SCML4 SH2D1A SIRPG SLA2 SLAMF6 TBX21 THEMIS TIGIT TNFSF8 TRAC TRAF3IP3 TRAT1 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV13-2 TRAV14DV4 TRAV16 TRAV17 TRAV19 TRAV2 TRAV21 TRAV23DV6 TRAV26-1 TRAV29DV5 TRAV3 TRAV4 TRAV8-2 TRAV8-3 TRAV8-4 TRAV8-6 TRAV9-2 TRBC1 TRBC2 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV27 TRBV29-1 TRBV3-1 TRBV4-1 TRBV5-1 TRBV5-4 TRBV5-6 TRBV6-1 TRBV6-2 TRBV6-5 TRBV7-2 TRBV7-8 TRBV7-9 TRBV9 TRDC TRDV1 TRGC2 TRGV10 UBASH3A ZAP70,T-cells,4
10.216861,-1.6905073,t cytotoxic cell (id:584),CD2 CD247 CD28 CD3D CD3E CD3G CD40LG CD5 CD6 CD7 CD8A CD8B CD96 CST7 CTLA4 CTSW CXCR3 FASLG FCRL6 GBP5 GIMAP5 GIMAP7 GNLY GPR171 GRAP2 GZMA GZMB GZMH GZMK GZMM ICOS IL18RAP IL2RB ITK JAML KLRB1 LCK NCR3 NKG7 P2RY10 PRF1 PYHIN1 SELL SH2D1A SIRPG TBX21 THEMIS TIGIT TNFSF8 TRAC TRAT1 TRAV1-2 TRAV12-1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV13-2 TRAV14DV4 TRAV17 TRAV19 TRAV21 TRAV26-1 TRAV29DV5 TRAV3 TRAV4 TRAV8-2 TRAV8-3 TRAV8-4 TRAV8-6 TRAV9-2 TRBC1 TRBC2 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV27 TRBV29-1 TRBV3-1 TRBV4-1 TRBV5-1 TRBV5-4 TRBV5-6 TRBV6-1 TRBV6-2 TRBV6-5 TRBV7-2 TRBV7-8 TRBV7-9 TRBV9 TRDC TRDV1 TRGC2 TRGV10 UBASH3A XCL2 ZAP70 ZNF683,T-cells,4
8.474372,3.1464965,t follicular helper cell (id:586),ADGRE5 ALG13 ANKRD49 B2M BCL2A1 BIRC3 BTG1 CASP8 CCDC59 CCL3 CCL4 CCNH CCNL1 CD58 CD69 CD96 CHIC2 CHMP1B CLEC2B COQ10B CREM CSRNP1 CWC25 CYP20A1 CYTIP DAZAP2 DDIT4 DERL2 DUSP11 DUSP2 EAPP EIF1 EIF4A3 ELF1 FAM177A1 FLT3LG FOSB GADD45B GPR183 GTF2B ICOS IFNG IL7R ING3 IRAK4 IRF1 ISG20 ISY1 JUNB KLF6 MAP3K8 MED30 MEI1 METTL23 NDUFV2 NFKBIA NFKBID NFKBIZ NGDN NMI NR4A2 OASL OSER1 OSM P2RY10 PATL2 PEBP1P3 PHF11 PIGA PLK3 PPP1R15A PPP1R2 PSMB9 PSME1 PTGER4 PTPN2 PTPN22 PYROXD1 RAB27A RAP1B RGS1 RHOH SERTAD1 SP100 SP110 SP140L STK17A STK17B SYF2 TANK TMEM243 TNF TNFAIP3 TNFAIP8 TRAT1 TRIM38 TRMO UBE2D3 UXT WHAMM WTAP ZC3H12A ZC3HAV1 ZFP36 ZNF267,T-cells,4
9.107908,1.3330343,t follicular regulatory cell (id:588),ARHGAP30 ARHGAP9 BIN2 CCR5 CCR7 CD2 CD247 CD28 CD37 CD3D CD3E CD4 CD40LG CD48 CD5 CD52 CD53 CD6 CD7 CST7 CTLA4 CXCR3 CXCR5 CYTH4 CYTIP DOK2 FOXP3 GIMAP5 GIMAP7 GMFG GNLY GPR171 GPR65 GZMA GZMB GZMH GZMK HCST ICOS IKZF1 IL10RA IL2RA IL2RB IL2RG ITGAL JAML KLRB1 LCP2 LTB MYO1G NCR3 NKG7 P2RY10 PARVG PIK3R5 PRF1 PSTPIP1 PTPRC PTPRCAP PYHIN1 RASAL3 S1PR4 SASH3 SELL SH2D1A SIRPG SIT1 SLA SLAMF1 SLAMF6 SNX20 TAGAP TBC1D10C TBX21 TIGIT TNFSF8 TRAC TRAF3IP3 TRAT1 TRAV12-2 TRAV12-3 TRAV13-1 TRAV17 TRAV21 TRAV26-1 TRAV4 TRAV8-2 TRAV8-6 TRAV9-2 TRBC1 TRBV18 TRBV19 TRBV2 TRBV20-1 TRBV29-1 TRBV5-1 TRBV6-1 TRBV6-5 TRBV7-2 TRBV7-9 TRBV9 UBASH3A WAS,T-cells,4
6.8949113,2.6220286,t helper (id:589),AIF1 ALOX5AP AOAH APOBR ARHGAP30 ARHGAP9 BIN2 C1orf162 C3AR1 CCR1 CCR2 CCR5 CD2 CD300A CD300C CD300LF CD4 CD48 CD52 CD53 CD74 CD84 CD86 CLEC10A CLEC12A CSF1R CSF3R CTSS CYTH4 CYTIP DOK2 DPEP2 FCER1G FCGR3A FGL2 FGR GIMAP1 GIMAP4 GIMAP5 GIMAP6 GIMAP7 GIMAP8 GMFG GPR183 HAVCR2 HCK HCLS1 HCST HK3 HLA-DPB1 IKZF1 IL10RA ITGAL ITGAM ITGAX ITGB2 JAML LAIR1 LAPTM5 LCP2 LILRA1 LILRB2 LSP1 LST1 LY86 LYZ MNDA MPEG1 MS4A14 MS4A4A MS4A6A MS4A7 MYO1F NCF4 NCKAP1L NFAM1 PARVG PIK3R5 PIK3R6 PLCB2 PLEK PSTPIP1 PTPRC RASAL3 RNASE6 SASH3 SELPLG SIGLEC1 SIGLEC7 SIGLEC9 SLA SNX20 SPI1 TAGAP TLR8 TNFAIP8L2 TNFRSF1B TNFSF8,T-cells,4
9.343187,1.3606174,t reg (id:592),ACAP1 AIF1 AKNA APOBR ARHGAP30 ARHGAP9 BIN2 CCDC88B CCR2 CCR5 CCR7 CD19 CD2 CD247 CD300A CD37 CD3D CD3E CD4 CD40LG CD48 CD5 CD52 CD53 CD7 CD79A CD79B CEACAM21 CORO1A CXCR3 CXorf65 CYTH4 CYTIP DOK2 DPEP2 FCER2 FGR FOXP3 GMFG GNLY HCST ICOS IGHD IGHM IKZF1 IL10RA IL16 IL2RB IL2RG ITGAL ITGB2 ITGB7 JAK3 JAML LCP2 LILRB2 LTB LY86 MAP4K1 MS4A1 MYO1F MYO1G NAPSB NCF1 NCF1B NCF1C NCF4 NCR3 NKG7 P2RY10 P2RY8 PARVG PDCD1 PIK3R5 PLCB2 PRF1 PSTPIP1 PTPRC PTPRCAP RASAL3 S1PR4 SASH3 SELL SIRPG SIT1 SLAMF1 SLAMF6 SNX20 SPI1 TAGAP TBC1D10C TBX21 TMC8 TNFAIP8L2 TRAC TRAF3IP3 TRBC1 TRBV19 TRBV29-1 UBASH3A WAS,T-cells,4
